filename,status,original_width,original_height,original_aspect,channels,color_mean_R,color_mean_G,color_mean_B,color_std_R,color_std_G,color_std_B,color_mean_hsv_H,color_mean_hsv_S,color_mean_hsv_V,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,hog_mean,hog_std,hog_max,hog_energy,hog_vector_length,sift_num_keypoints,sift_mean_response,sift_std_response,sift_mean_size,sift_mean_angle,sift_descriptor_mean,sift_descriptor_std,surf_method,surf_num_keypoints,surf_descriptor_mean,surf_descriptor_std,surf_mean_response,surf_mean_size
0245_image0850.jpg,success,224,224,1.0,3,234.326889,234.270401,233.992798,49.773289,49.921108,50.563942,3.31539,0.792809,234.338211,31.018467,18.421591,1.284281,0.514232,0.887065,0.025321,0.789055,0.005706,0.899716,0.059281,0.622641,0.009011,0.030096,0.11029,1.0,343.0,26244,38,0.05916,0.020923,8.56367,198.221123,21.215666,39.981949,ORB_fallback,98,128.388077,73.368164,0.00094,40.551039
0246_image0460.jpg,success,224,224,1.0,3,196.568161,188.837509,179.555923,44.146332,47.801182,54.76461,19.892918,26.154257,196.638535,12.715699,7.809095,1.247909,0.481752,0.752584,0.052609,0.190029,0.007658,0.954186,0.02805,0.03617,0.002939,0.093046,0.131206,1.0,679.0,26244,69,0.036397,0.009007,8.465238,167.822109,23.188745,38.865955,ORB_fallback,147,139.424957,74.054199,0.000177,40.485344
0247_image1269.jpg,success,224,224,1.0,3,158.28006,130.42244,103.416016,65.914124,68.631577,67.39798,16.666355,108.366234,158.360962,39.079493,19.70247,3.206225,0.998611,0.453022,0.084383,0.057686,0.008355,0.930327,0.035204,0.003397,0.001012,0.113842,0.121728,0.697552,729.0,26244,341,0.054944,0.006429,6.64954,124.78199,24.649561,37.953598,ORB_fallback,385,136.89473,73.944595,0.000439,43.696841
0248_image0412.jpg,success,224,224,1.0,3,145.959518,120.033363,103.044403,52.411007,67.455215,67.528305,39.943398,99.95089,148.262848,35.857893,19.643114,3.465527,1.087722,0.405946,0.075138,0.054862,0.008024,0.924971,0.041127,0.003074,0.000929,0.117887,0.117815,0.670686,729.0,26244,394,0.049985,0.006087,4.261846,206.459322,25.626091,37.302467,ORB_fallback,387,140.440079,74.356194,0.000188,43.603899
0249_image0474.jpg,success,224,224,1.0,3,150.236313,147.967499,138.298096,85.580406,84.868309,82.003212,22.377392,21.475027,150.862,42.401247,20.507981,3.005635,0.928863,0.544244,0.07421,0.115323,0.010177,0.952666,0.022875,0.013403,0.002385,0.101383,0.132285,0.700609,729.0,26244,389,0.072228,0.008661,8.818952,181.218469,26.002451,37.040058,ORB_fallback,403,138.145935,74.543388,0.000584,44.82681
0250_image0339.jpg,success,224,224,1.0,3,138.286667,135.766846,122.067345,66.958527,55.665123,52.571171,53.711414,90.484535,156.119034,64.437871,26.652526,4.6304,1.24888,0.401829,0.06884,0.057394,0.006954,0.836456,0.068192,0.003342,0.000835,0.11872,0.116976,0.701482,729.0,26244,382,0.056871,0.007062,6.872693,194.403946,26.538204,36.659317,ORB_fallback,383,133.818695,74.784744,0.000464,43.36109
0251_image0267.jpg,success,224,224,1.0,3,181.573822,172.698746,158.265488,35.252151,39.967472,44.300293,27.416992,39.078224,182.33049,29.338571,13.122733,3.084221,0.838713,0.413569,0.078664,0.075406,0.011251,0.83838,0.072964,0.005813,0.001781,0.122862,0.112618,0.686681,729.0,26244,351,0.048264,0.008513,4.743705,136.160322,25.223202,37.574867,ORB_fallback,346,133.077316,74.648735,0.000209,42.007229
0252_image0205.jpg,success,224,224,1.0,3,171.772476,172.78093,167.4673,35.899281,37.143566,38.548145,46.599907,12.208147,174.079758,35.723789,15.076461,3.244758,0.837383,0.440746,0.067918,0.081537,0.010673,0.78899,0.089454,0.006762,0.001813,0.117423,0.118278,0.693929,729.0,26244,282,0.0489,0.010724,3.707062,156.708607,24.755651,37.881355,ORB_fallback,302,130.571396,74.547379,0.000249,39.974744
0253_image0244.jpg,success,224,224,1.0,3,173.35379,169.317169,169.037872,68.990715,71.732574,71.612663,58.012455,10.548011,173.533463,34.591067,21.857125,2.276369,0.859252,0.62944,0.065934,0.238664,0.011087,0.944238,0.03525,0.057083,0.005368,0.09839,0.131228,1.0,706.0,26244,143,0.05722,0.014333,6.646162,136.150523,21.487106,39.825645,ORB_fallback,217,141.936783,74.780251,0.000341,40.482105
0254_image0206.jpg,success,224,224,1.0,3,89.452431,91.681458,92.927437,63.743519,64.071411,63.737324,90.088089,34.660656,94.814873,64.523088,20.092576,4.236861,0.829164,0.426095,0.065555,0.068028,0.010835,0.871933,0.040294,0.004745,0.001567,0.111755,0.123647,0.707893,729.0,26244,206,0.051396,0.012286,4.656978,173.694035,22.821829,39.079124,ORB_fallback,335,137.289368,74.067329,0.000286,40.866262
0255_image1099.jpg,success,224,224,1.0,3,157.983032,143.234482,123.842392,58.246162,58.994167,70.229057,43.569595,63.220703,159.577621,58.051481,27.375866,4.015506,1.206477,0.444327,0.075475,0.063862,0.009161,0.862154,0.065012,0.004162,0.001233,0.108362,0.126631,0.700581,729.0,26244,329,0.066114,0.00746,5.147563,152.691215,25.444054,37.426636,ORB_fallback,385,140.136688,73.816544,0.000678,43.783662
0256_image0331.jpg,success,224,224,1.0,3,182.664825,189.988693,184.83783,72.595047,63.970642,66.36335,38.038822,31.401129,192.099243,42.800386,17.236591,2.89494,0.680308,0.621926,0.038763,0.205658,0.005625,0.922345,0.031111,0.042327,0.002331,0.100706,0.130922,1.0,716.0,26244,258,0.05749,0.009364,9.08327,177.170302,26.100443,36.965458,ORB_fallback,415,142.425446,73.834213,0.000388,45.370771
0257_image0148.jpg,success,224,224,1.0,3,191.838165,183.059647,172.489929,56.743282,60.304092,59.121056,39.275948,35.15049,192.383545,25.482586,13.830002,2.087468,0.647838,0.610827,0.053929,0.183433,0.011801,0.941625,0.031568,0.033787,0.004397,0.107914,0.127013,0.719701,729.0,26244,181,0.057562,0.01349,7.439524,225.014726,22.68409,39.1619,ORB_fallback,360,140.373779,74.650612,0.000493,43.088521
0258_image0573.jpg,success,224,224,1.0,3,137.715714,136.298721,126.570335,73.490097,73.229393,72.887009,34.823921,34.246132,139.184891,78.163259,27.171279,4.933716,1.012897,0.396115,0.053012,0.070071,0.004794,0.882947,0.040695,0.004933,0.000683,0.115587,0.120073,0.672913,729.0,26244,482,0.07279,0.011334,3.113112,193.978201,27.815887,35.69854,ORB_fallback,437,137.861908,73.651566,0.001573,47.181854
0259_image10389.jpg,success,224,224,1.0,3,209.426041,203.967163,195.639206,20.483929,21.573008,28.540524,20.628826,17.371273,209.471146,9.81457,3.813256,1.344689,0.372363,0.695283,0.061702,0.219604,0.016301,0.830384,0.06599,0.048491,0.007302,0.09954,0.133677,0.722247,729.0,26244,79,0.02736,0.007094,4.69623,182.782334,24.356211,38.150642,ORB_fallback,142,128.959946,72.237122,2.3e-05,36.360783
0260_image0324.jpg,success,224,224,1.0,3,198.936142,190.668167,193.867661,32.725983,43.836945,53.82542,104.355888,27.699816,204.704407,13.092879,6.447966,1.288226,0.374853,0.731849,0.049518,0.171543,0.011627,0.939009,0.02996,0.029562,0.004015,0.101189,0.132001,1.0,726.0,26244,94,0.042532,0.011451,8.797542,196.164293,23.708527,38.548157,ORB_fallback,289,139.967453,73.830154,0.000193,41.914818
0261_image10475.jpg,success,224,224,1.0,3,177.594193,164.591263,146.059647,36.747776,47.523941,56.593102,26.377272,54.714085,178.535736,41.300799,14.536304,3.835369,0.858892,0.378,0.069847,0.057883,0.009077,0.835007,0.058089,0.003433,0.001124,0.12206,0.113486,0.675089,729.0,26244,325,0.050395,0.00485,5.586581,213.965332,25.911707,37.104584,ORB_fallback,415,135.146164,73.864693,0.000295,45.878828
0262_image10341.jpg,success,224,224,1.0,3,214.847275,207.004272,197.784317,48.002537,57.768162,68.549339,12.430405,27.969507,214.92128,11.543132,5.849911,0.836652,0.291879,0.857282,0.034519,0.559274,0.005469,0.970296,0.01501,0.312817,0.006127,0.064306,0.129258,1.0,547.0,26244,22,0.038078,0.007675,10.826509,92.226282,18.430397,41.340023,ORB_fallback,23,154.384506,72.786705,6.7e-05,45.672202
0263_image10246.jpg,success,224,224,1.0,3,179.602417,172.695358,163.361465,50.631947,57.388977,64.131775,41.112087,40.768814,181.482758,46.317068,16.956942,3.769792,0.824362,0.448828,0.049075,0.109374,0.009638,0.881287,0.043298,0.012056,0.002153,0.123504,0.111914,0.910208,729.0,26244,381,0.062054,0.012492,6.099504,195.327629,27.069328,36.266209,ORB_fallback,423,145.760559,73.284195,0.000569,46.117456
0264_image0891.jpg,success,224,224,1.0,3,110.382851,107.513115,97.093208,73.993927,68.902168,66.412842,41.887115,79.33741,117.388489,65.92563,25.148562,4.713448,1.048418,0.345595,0.057474,0.044616,0.005817,0.890037,0.042106,0.002024,0.000539,0.131455,0.102457,0.605497,729.0,26244,476,0.069414,0.007759,5.284525,173.31002,27.160748,36.198647,ORB_fallback,416,135.734222,74.942009,0.000952,45.558391
0265_image0420.jpg,success,224,224,1.0,3,229.970062,223.729233,217.418243,30.386696,37.580246,44.072868,15.106844,16.477619,230.033417,12.555861,5.102483,1.307935,0.37347,0.743433,0.042996,0.519423,0.00643,0.920653,0.032141,0.269842,0.006689,0.071921,0.130399,1.0,582.0,26244,26,0.024671,0.006587,2.751461,176.309177,23.839542,38.477119,ORB_fallback,104,131.269531,73.469276,0.000168,35.877016
0266_image1005.jpg,success,224,224,1.0,3,152.115295,143.753586,130.355484,50.126186,55.027908,56.421722,30.555067,50.281986,153.59288,30.872473,15.516572,2.54046,0.799765,0.556139,0.072041,0.087528,0.010626,0.913525,0.043381,0.007774,0.001919,0.106156,0.128486,0.681318,729.0,26244,232,0.054767,0.008285,7.800728,180.089016,24.011618,38.359848,ORB_fallback,368,134.813522,75.467896,0.000405,42.677207
0267_image0120.jpg,success,224,224,1.0,3,181.097336,148.790573,132.420959,41.939926,62.459583,66.652061,18.576012,78.868286,181.966064,24.23916,10.75979,2.132061,0.593576,0.60261,0.063472,0.093709,0.010711,0.934127,0.029312,0.008896,0.002054,0.108152,0.126811,0.70506,729.0,26244,130,0.049074,0.008637,8.175795,174.860757,25.098919,37.658871,ORB_fallback,120,134.878387,76.031914,0.000216,38.537714
0268_image10391.jpg,success,224,224,1.0,3,164.877014,146.212616,133.664978,48.1022,61.578178,68.840202,20.625996,64.627991,165.348694,24.229473,9.52156,2.812176,0.674235,0.436068,0.068184,0.067812,0.008375,0.942398,0.02259,0.004669,0.00119,0.130123,0.104143,0.642172,729.0,26244,184,0.033283,0.008372,8.872242,184.285985,22.098207,39.49284,ORB_fallback,314,143.246918,75.526817,0.000168,39.719751
0269_image1273.jpg,success,224,224,1.0,3,169.826492,168.488266,166.992722,46.403305,48.545212,50.285667,10.454879,8.865474,169.884109,17.404323,7.820282,1.429549,0.412873,0.715139,0.059943,0.127559,0.013049,0.94017,0.026772,0.016442,0.003424,0.122389,0.113131,0.770022,729.0,26244,80,0.04725,0.009137,6.755623,183.140876,24.029297,38.342545,ORB_fallback,304,144.99733,73.091064,0.000409,40.508224
0270_image0666.jpg,success,224,224,1.0,3,137.94429,131.955734,125.332611,49.119434,50.152267,52.053638,33.87466,30.347855,139.93808,36.808199,14.760136,2.9261,0.765484,0.521783,0.070981,0.08311,0.010599,0.878846,0.04882,0.00702,0.001812,0.108959,0.125967,0.707107,728.0,26244,210,0.04923,0.012837,6.613731,175.941618,25.083408,37.676308,ORB_fallback,361,133.153473,74.071342,0.000206,42.95274
0271_image0312.jpg,success,224,224,1.0,3,147.382675,145.811218,147.039368,55.787189,57.734039,56.472958,72.705475,18.057119,151.04985,26.413889,13.359552,2.289819,0.72034,0.558445,0.073742,0.090194,0.010098,0.935146,0.032729,0.008237,0.001907,0.110876,0.124436,0.702345,729.0,26244,151,0.047765,0.008616,8.132484,151.980023,23.659613,38.584614,ORB_fallback,323,140.620651,75.437096,0.000158,43.299206
0272_image10310.jpg,success,224,224,1.0,3,130.095123,131.647415,126.751274,59.863117,66.966896,66.937851,80.048088,37.751476,136.647919,30.479166,15.818739,2.414667,0.757543,0.573092,0.071654,0.099214,0.011852,0.941822,0.030144,0.009984,0.002404,0.108379,0.126617,0.701474,729.0,26244,250,0.055549,0.011597,7.247799,171.881352,24.630156,37.964321,ORB_fallback,345,144.3116,73.55587,0.00021,41.90126
0273_image1021.jpg,success,224,224,1.0,3,181.900238,163.038071,146.38179,60.313316,60.203503,59.17252,14.350904,57.269093,181.909393,15.57685,8.013513,1.547189,0.500836,0.660691,0.074204,0.150335,0.009725,0.965528,0.017683,0.022695,0.002963,0.097447,0.135069,1.0,728.0,26244,96,0.043561,0.011372,6.144165,236.424378,21.707113,39.711678,ORB_fallback,240,143.783203,74.3871,0.000232,43.049075
0274_image0924.jpg,success,224,224,1.0,3,163.148102,148.791489,136.963409,56.843891,59.630726,62.946705,16.038345,50.177078,163.190765,27.89101,14.764602,2.603499,0.831717,0.505528,0.079164,0.06322,0.009296,0.935155,0.034409,0.004083,0.001227,0.113143,0.122378,0.687594,729.0,26244,280,0.054827,0.009037,3.319836,178.062293,23.820927,38.476677,ORB_fallback,413,135.357071,74.3909,0.000472,45.328999
0275_image10450.jpg,success,224,224,1.0,3,132.602432,120.592392,123.653244,69.035606,70.162331,74.203384,99.871735,45.846439,132.842407,26.532892,13.034016,2.2865,0.685359,0.550148,0.070388,0.093219,0.009111,0.956948,0.021126,0.008773,0.001757,0.117058,0.118639,0.678794,729.0,26244,143,0.045611,0.010422,8.093084,226.090851,22.476562,39.271725,ORB_fallback,125,143.186996,75.961449,0.000193,39.619594
0276_image10094.jpg,success,224,224,1.0,3,140.866211,133.877991,125.416412,67.28064,64.961357,61.682831,32.773258,35.443577,141.096878,34.216982,19.017927,2.676342,0.935916,0.552852,0.084275,0.07627,0.011169,0.936005,0.035486,0.005942,0.001783,0.108412,0.126588,0.696632,729.0,26244,243,0.056603,0.005581,3.70984,169.160938,24.469458,38.066051,ORB_fallback,373,141.113022,73.954575,0.000688,42.758857
0277_image1162.jpg,success,224,224,1.0,3,159.500107,160.987518,163.882248,53.682022,53.244865,54.383194,78.315109,7.307637,163.890442,6.292273,3.491809,0.80191,0.286021,0.77341,0.066354,0.149252,0.01475,0.982392,0.009766,0.022494,0.004501,0.11307,0.122445,0.699914,729.0,26244,36,0.03286,0.012432,9.155886,177.865547,22.113716,39.472328,ORB_fallback,154,149.191147,75.596085,0.000155,44.956864
0278_image0000.jpg,success,224,224,1.0,3,133.574463,132.563995,124.272484,64.470718,68.159615,67.066589,40.058952,48.137596,139.506226,82.871841,36.943326,5.641363,1.55844,0.292136,0.070375,0.035298,0.006105,0.849594,0.066909,0.001283,0.000464,0.123892,0.111483,0.62366,729.0,26244,592,0.071659,0.008339,4.117901,166.940855,26.589554,36.617397,ORB_fallback,422,136.204315,74.544342,0.000857,46.080506
0279_image1077.jpg,success,224,224,1.0,3,182.01506,170.394592,144.650024,49.487026,51.611233,69.606583,22.234755,52.391422,182.06778,35.185478,13.482967,3.528175,0.807376,0.409007,0.067833,0.068277,0.008835,0.88881,0.042675,0.00474,0.001263,0.111178,0.124167,0.682922,729.0,26244,252,0.048231,0.007401,4.237202,188.504106,24.309029,38.175434,ORB_fallback,379,142.868988,74.47979,0.00023,44.447409
0280_image0915.jpg,success,224,224,1.0,3,121.954361,109.302635,96.487564,67.47097,69.611008,68.465317,17.880241,73.487083,121.989754,40.569136,24.341253,3.090256,1.120368,0.484916,0.083315,0.075723,0.00861,0.931,0.041385,0.005808,0.001354,0.113776,0.12179,0.834295,729.0,26244,211,0.058501,0.012214,7.404686,174.11626,22.999779,38.975071,ORB_fallback,370,135.053711,74.782806,0.000342,43.374259
0281_image1128.jpg,success,224,224,1.0,3,99.229233,100.142555,90.751396,48.535702,53.830563,50.778282,34.962334,45.124203,105.49472,26.566901,12.895849,2.538074,0.693779,0.487691,0.0666,0.08407,0.010265,0.919897,0.038785,0.007173,0.001804,0.126246,0.10881,0.700231,729.0,26244,224,0.053795,0.008302,6.64716,178.899973,22.788435,39.092529,ORB_fallback,406,144.354065,73.86364,0.000187,45.033896
0282_image0174.jpg,success,224,224,1.0,3,168.74649,152.540482,142.906387,47.818192,60.252274,64.955963,20.955816,50.959763,169.087952,35.682142,17.434214,3.197317,0.903097,0.456768,0.063405,0.081259,0.008863,0.910535,0.043664,0.006682,0.001479,0.121699,0.113873,0.675337,729.0,26244,384,0.054084,0.005494,6.943021,177.488244,25.482788,37.398762,ORB_fallback,402,133.924911,73.930748,0.00033,44.778415
0283_image0397.jpg,success,224,224,1.0,3,129.574402,118.393936,103.502434,50.896751,52.774658,53.12888,18.510204,60.834225,129.61792,63.763429,25.02244,4.23049,1.031869,0.446295,0.061356,0.062569,0.007473,0.812873,0.073232,0.003971,0.000969,0.106974,0.127806,0.698065,729.0,26244,190,0.050318,0.005017,3.817884,220.310421,24.24963,38.216541,ORB_fallback,417,130.788223,74.104675,0.00044,45.523131
0284_image0715.jpg,success,224,224,1.0,3,176.652191,169.592636,165.812775,60.546551,60.307354,66.7173,56.300999,27.744719,179.343735,52.733336,24.171603,3.363875,0.964167,0.512789,0.062853,0.092534,0.008413,0.88641,0.051921,0.008633,0.001582,0.114395,0.121209,1.0,729.0,26244,353,0.070435,0.010428,5.655205,154.270684,25.33503,37.496426,ORB_fallback,429,145.465256,73.814262,0.001109,46.623232
0285_image10086.jpg,success,224,224,1.0,3,139.901627,137.520325,138.659958,72.064262,69.498253,67.995148,51.546856,32.288227,146.445511,43.281532,18.947715,3.212013,0.886931,0.525365,0.076055,0.124884,0.009212,0.928908,0.031086,0.015681,0.002355,0.099221,0.133914,0.71999,729.0,26244,294,0.050591,0.010236,6.280765,220.260576,25.961018,37.066635,ORB_fallback,360,139.109634,75.046043,0.000325,43.104988
0286_image0734.jpg,success,224,224,1.0,3,162.148621,151.669159,147.466721,37.536644,40.059086,43.351192,44.973015,29.393196,162.36441,35.168945,16.693498,2.774015,0.836164,0.553676,0.063906,0.103485,0.010021,0.820787,0.08489,0.01081,0.002141,0.10964,0.125526,0.702807,729.0,26244,249,0.057118,0.007837,3.448547,158.710723,24.182825,38.247734,ORB_fallback,332,135.879898,74.020752,0.000276,41.937514
0287_image10173.jpg,success,224,224,1.0,3,193.069931,184.499344,174.467529,45.977409,52.446274,59.680027,20.130301,34.151924,193.628708,22.399485,9.866418,1.884957,0.567732,0.688198,0.052018,0.242564,0.010196,0.931525,0.030071,0.058941,0.004975,0.092831,0.13842,1.0,729.0,26244,150,0.053293,0.010432,3.873545,176.151385,25.322916,37.508724,ORB_fallback,327,141.564697,73.688934,0.000365,40.703825
0288_image0885.jpg,success,224,224,1.0,3,100.9366,94.481781,92.929306,70.947021,71.976196,70.324745,32.379463,78.396507,108.449097,30.307181,16.100516,2.49142,0.822936,0.55208,0.08377,0.088227,0.011248,0.951299,0.026077,0.007911,0.002059,0.106385,0.128297,0.69369,729.0,26244,163,0.053758,0.00722,7.480766,193.624288,23.871788,38.449802,ORB_fallback,309,144.170105,72.682137,0.000574,39.302856
0289_image10046.jpg,success,224,224,1.0,3,111.339607,112.092354,110.046616,82.369347,77.323166,74.900581,63.346958,82.28801,123.061584,57.986659,28.409179,4.172549,1.25034,0.395041,0.077702,0.058847,0.008248,0.9227,0.037892,0.003531,0.001024,0.114849,0.120779,0.703108,729.0,26244,368,0.066421,0.011248,5.621117,198.905929,25.116148,37.644341,ORB_fallback,418,133.611923,74.293083,0.000594,45.783305
0290_image10328.jpg,success,224,224,1.0,3,164.802475,162.140549,165.23497,48.395206,52.000088,57.875084,96.677811,23.661152,169.787643,39.505185,18.619683,2.358376,0.725362,0.649669,0.06363,0.117232,0.01106,0.881092,0.055909,0.013866,0.002654,0.095439,0.136635,0.704611,729.0,26244,128,0.065123,0.016265,5.834373,189.882974,23.61322,38.600452,ORB_fallback,301,141.187805,75.301392,0.001112,40.589129
0291_image1070.jpg,success,224,224,1.0,3,106.250519,100.983261,90.784302,61.94043,62.228367,59.745197,24.555605,47.817322,107.339706,80.178887,35.004468,4.888177,1.310393,0.38717,0.060356,0.062042,0.008605,0.831438,0.073544,0.003923,0.001127,0.126721,0.108257,0.67509,729.0,26244,607,0.069476,0.005529,3.04106,187.431228,26.584162,36.620762,ORB_fallback,440,134.092041,74.424721,0.00095,47.421162
0292_image0250.jpg,success,224,224,1.0,3,170.655212,162.853851,150.646027,54.533436,62.04147,72.117424,34.771702,47.248627,172.14563,37.847019,20.327097,2.295646,0.808537,0.655167,0.062651,0.158956,0.009699,0.917604,0.044208,0.025361,0.003108,0.094867,0.136056,1.0,722.0,26244,148,0.056254,0.008887,7.429031,183.733749,23.451435,38.699879,ORB_fallback,307,143.489319,73.660301,0.000643,40.606298
0293_image1025.jpg,success,224,224,1.0,3,120.984795,121.474632,128.282761,63.654423,64.094727,65.39994,110.181381,30.43479,130.906952,21.496852,12.187325,2.415707,0.869331,0.50937,0.096268,0.070888,0.010575,0.957705,0.024109,0.005137,0.001608,0.10956,0.125596,0.689612,729.0,26244,248,0.052983,0.008828,4.86436,213.21184,24.669922,37.940964,ORB_fallback,418,137.867371,73.945709,0.000297,45.783305
0294_image0911.jpg,success,224,224,1.0,3,215.872971,214.983719,219.691132,30.029272,29.854113,30.599087,121.106842,5.853037,219.693634,34.197278,18.22964,1.216625,0.425031,0.897126,0.013685,0.83604,0.006148,0.694581,0.161787,0.699001,0.010295,0.028509,0.096752,1.0,267.0,26244,46,0.057261,0.017413,4.648566,164.40717,25.100883,37.650085,ORB_fallback,360,126.558853,74.891647,0.001466,44.883711
0295_image0171.jpg,success,224,224,1.0,3,221.180878,218.888687,215.791931,50.661324,54.177059,57.503315,9.673369,11.102041,221.210403,14.559722,7.818707,1.027344,0.354076,0.807832,0.034085,0.606428,0.004863,0.958688,0.022117,0.367779,0.005903,0.060649,0.11736,1.0,458.0,26244,40,0.046585,0.031965,7.486308,184.164836,22.024414,39.54134,ORB_fallback,127,137.318405,74.124771,0.001209,40.593517
0296_image10106.jpg,success,224,224,1.0,3,97.810226,86.642357,80.643013,60.505432,58.715706,57.311008,27.947405,69.830559,98.823021,36.087459,16.681863,3.126965,0.882021,0.454427,0.070438,0.084408,0.008626,0.915664,0.039169,0.007199,0.001499,0.118636,0.117061,0.675719,729.0,26244,296,0.054692,0.009495,7.089953,210.843674,24.384237,38.13261,ORB_fallback,313,134.919724,74.344215,0.000182,40.928927
0297_image0085.jpg,success,224,224,1.0,3,199.767242,200.384888,199.796356,83.741112,82.533684,82.492195,26.243544,11.412667,201.451111,45.040856,23.56077,1.925736,0.638501,0.790089,0.026146,0.63986,0.004468,0.947109,0.02757,0.409441,0.005722,0.05303,0.118287,1.0,441.0,26244,115,0.062325,0.03163,9.737373,169.618154,22.342188,39.348251,ORB_fallback,356,137.668182,73.40667,0.000627,42.832741
0298_image10069.jpg,success,224,224,1.0,3,127.534081,130.306488,132.283051,76.862968,75.731583,77.366119,115.481369,39.180805,137.760544,35.781146,18.305522,2.831433,0.906569,0.514449,0.07623,0.079004,0.008844,0.949432,0.02586,0.00632,0.001439,0.111498,0.123879,1.0,729.0,26244,286,0.064345,0.008656,4.715939,210.728132,23.84091,38.470089,ORB_fallback,381,142.993683,74.510803,0.000477,43.884526
0299_image0446.jpg,success,224,224,1.0,3,137.640106,138.116135,139.643433,85.981094,86.331001,86.679871,85.59726,6.198163,139.85701,25.331447,14.738348,1.632357,0.63896,0.680867,0.085507,0.115997,0.011359,0.972857,0.015767,0.013584,0.002721,0.096249,0.135504,1.0,725.0,26244,39,0.053375,0.022868,8.164842,176.239633,21.380409,39.889683,ORB_fallback,72,122.563805,76.49437,0.000861,40.306891
0300_image0213.jpg,success,224,224,1.0,3,175.921463,166.343765,147.45816,64.418938,65.485558,68.031792,24.46574,51.432339,176.253403,65.421464,27.249412,4.141264,1.086729,0.411763,0.074381,0.072928,0.007562,0.877111,0.051053,0.005376,0.001153,0.111461,0.123912,0.702551,729.0,26244,229,0.072711,0.013931,4.741637,202.025905,25.480589,37.407127,ORB_fallback,380,142.989395,74.153679,0.0012,43.263593
0301_image1036.jpg,success,224,224,1.0,3,234.67453,237.67778,236.536591,58.237705,49.125191,51.47364,14.728456,10.593551,237.850189,14.058491,7.846602,0.675432,0.246687,0.918232,0.015591,0.811835,0.003796,0.958592,0.022999,0.659091,0.00617,0.062246,0.141749,1.0,629.0,26244,18,0.067497,0.024468,9.607471,130.132031,21.624132,39.755932,ORB_fallback,203,141.638397,74.906639,0.000685,46.666577
0302_image10159.jpg,success,224,224,1.0,3,153.293839,150.238586,150.580597,58.629421,61.305061,62.631443,94.773514,15.817662,155.044449,16.746988,8.958295,1.799439,0.623171,0.595722,0.083931,0.113497,0.014743,0.963153,0.019748,0.013099,0.003524,0.119432,0.116248,0.699593,729.0,26244,122,0.036385,0.009334,8.960161,226.673514,22.038807,39.523384,ORB_fallback,112,143.041016,74.816795,4.9e-05,42.667836
0303_image10304.jpg,success,224,224,1.0,3,236.9673,237.180908,235.78038,35.616928,35.283573,37.214916,9.453882,2.01138,237.196533,10.726445,5.451192,0.654857,0.214749,0.902666,0.017498,0.74026,0.003944,0.930861,0.03496,0.548,0.00584,0.03407,0.105217,1.0,321.0,26244,38,0.049168,0.032302,10.72444,171.42237,21.464432,39.82428,ORB_fallback,154,144.30864,74.666901,0.001597,39.549045
0304_image10233.jpg,success,224,224,1.0,3,216.680191,216.264496,213.959427,51.621777,52.198299,54.419693,13.250777,4.766024,216.780518,23.770641,11.568821,1.848219,0.597878,0.73552,0.045203,0.53874,0.005825,0.929216,0.034329,0.290275,0.006281,0.058862,0.125913,1.0,507.0,26244,172,0.04662,0.008092,6.091262,187.146862,23.862509,38.460438,ORB_fallback,380,137.076645,73.879959,0.000246,43.590639
0305_image0127.jpg,success,224,224,1.0,3,216.036636,217.033936,215.026215,47.952423,46.777538,50.030083,17.501255,5.922852,217.339767,32.748344,16.303779,1.987323,0.53222,0.750662,0.018987,0.671304,0.004893,0.883949,0.05751,0.450673,0.006573,0.055931,0.106542,1.0,380.0,26244,258,0.062784,0.020316,8.799399,202.71481,27.259085,36.126991,ORB_fallback,424,137.458282,74.402267,0.000574,46.270666
0306_image0195.jpg,success,224,224,1.0,3,187.263168,178.425659,174.423325,64.974068,76.492157,84.106026,63.64782,40.357601,189.690323,53.424045,28.628303,2.733656,0.885576,0.571715,0.059407,0.11744,0.00977,0.921335,0.042024,0.013888,0.002342,0.107008,0.127777,1.0,729.0,26244,186,0.082676,0.017676,6.219019,165.135489,22.918262,39.023682,ORB_fallback,330,139.138351,74.111839,0.001806,41.884557
0307_image10080.jpg,success,224,224,1.0,3,150.705597,115.625542,108.357346,69.74231,93.115906,91.472168,37.485092,101.952187,152.48999,43.810301,16.946866,3.714455,0.933371,0.408303,0.07324,0.091503,0.007319,0.949795,0.019462,0.008426,0.001367,0.119,0.1162,1.0,726.0,26244,347,0.052328,0.010393,3.901034,151.240634,27.682209,35.799526,ORB_fallback,399,148.016602,73.900108,0.000269,44.49
0308_image10390.jpg,success,224,224,1.0,3,168.305222,162.129929,157.721786,58.039059,56.546421,57.546467,47.361229,35.372608,174.026566,41.772,18.43748,3.065381,0.875833,0.530156,0.074164,0.075103,0.009345,0.894682,0.046523,0.005728,0.001455,0.104594,0.12976,0.704902,729.0,26244,271,0.057584,0.007511,5.65873,196.220735,25.034132,37.701233,ORB_fallback,398,136.895813,74.269608,0.000611,44.382128
